GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,SWE,Sweden,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,557,557.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,521,521.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,610,610.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,616,616.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,537,537.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,564,564.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,497,497.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,456,456.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,446,446.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,479,479.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,417,417.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,394,394.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,375,375.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,386,386.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,416,416.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,539,539.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,489,489.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,460,460.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,457,457.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,515,515.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,552,552.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,457,457.00000,,,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,34.6 [26.4-42.5],34.60000,26.40000,42.50000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,32.6 [24.9-40.0],32.60000,24.90000,40.00000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,29.1 [23.9-35.0],29.10000,23.90000,35.00000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,27.7 [22.3-32.7],27.70000,22.30000,32.70000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,24.5 [19.6-28.9],24.50000,19.60000,28.90000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,23.8 [19.7-28.5],23.80000,19.70000,28.50000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,23.0 [19.4-27.4],23.00000,19.40000,27.40000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,22.3 [18.4-26.3],22.30000,18.40000,26.30000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,20.8 [16.8-25.0],20.80000,16.80000,25.00000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,20.4 [16.4-24.3],20.40000,16.40000,24.30000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2020,2020,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,17.6 [13.7-22.5],17.60000,13.70000,22.50000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2020,2020,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,17.5 [13.8-21.9],17.50000,13.80000,21.90000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2025,2025,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,14.9 [10.7-20.1],14.90000,10.70000,20.10000,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2025,2025,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,15.0 [10.2-19.3],15.00000,10.20000,19.30000,,,
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,79.7,79.74406,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.0,82.01443,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,77.4,77.39572,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.0,79.95345,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.2,82.18430,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,77.7,77.65273,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.1,80.06709,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.2,82.21434,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,77.9,77.85264,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.3,80.32272,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.5,82.51440,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,78.1,78.06658,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.4,80.44794,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.6,82.55872,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,78.3,78.26122,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.6,80.61920,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.7,82.74879,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,78.4,78.41884,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,80.9,80.88416,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,82.9,82.92564,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,78.8,78.77492,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.0,81.04478,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.0,83.01047,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,79.0,79.01714,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.2,81.22457,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.2,83.20457,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,79.2,79.18970,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.5,81.45159,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.4,83.40348,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,79.4,79.43642,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.5,81.54234,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.5,83.47973,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,79.5,79.54907,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.8,81.79180,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.7,83.69174,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,79.8,79.84527,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,81.8,81.84496,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,83.6,83.62337,,,,,WHO life table method: Vital registration
